Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 446, 599, 2022, 26272, 0.181, 0.427, 0.254, 0.803, 4.074
ArgoUML, 726, 319, 4570, 23724, 0.137, 0.695, 0.229, 0.740, 2.849
Columba, 769, 276, 2990, 25304, 0.205, 0.736, 0.320, 0.826, 4.744
EMF, 776, 269, 3018, 25276, 0.205, 0.743, 0.321, 0.826, 4.742
Hibernate, 750, 295, 2604, 25690, 0.224, 0.718, 0.341, 0.841, 5.278
JEdit, 814, 231, 3251, 25043, 0.200, 0.779, 0.319, 0.822, 4.622
JFreeChart, 692, 353, 3901, 24393, 0.151, 0.662, 0.245, 0.764, 3.230
JMeter, 687, 358, 1680, 26614, 0.290, 0.657, 0.403, 0.877, 7.149
JRuby, 746, 299, 2561, 25733, 0.226, 0.714, 0.343, 0.842, 5.333
SQuirrel, 681, 364, 2235, 26059, 0.234, 0.652, 0.344, 0.847, 5.557
Dubbo, 234, 811, 1676, 26618, 0.123, 0.224, 0.158, 0.709, 2.440
Gradle, 322, 723, 1328, 26966, 0.195, 0.308, 0.239, 0.817, 4.479
Groovy, 426, 619, 1511, 26783, 0.220, 0.408, 0.286, 0.838, 5.175
Hive, 853, 192, 1203, 27091, 0.415, 0.816, 0.550, 0.914, 10.648
Maven, 304, 741, 2865, 25429, 0.096, 0.291, 0.144, 0.629, 1.693
Poi, 672, 373, 1776, 26518, 0.275, 0.643, 0.385, 0.870, 6.707
SpringFramework, 475, 570, 2472, 25822, 0.161, 0.455, 0.238, 0.779, 3.525
Storm, 641, 404, 3090, 25204, 0.172, 0.613, 0.268, 0.793, 3.823
Tomcat, 789, 256, 2479, 25815, 0.241, 0.755, 0.366, 0.852, 5.778
Zookeeper, 475, 570, 2152, 26142, 0.181, 0.455, 0.259, 0.803, 4.076
