Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 87, 113, 169, 4103, 0.340, 0.435, 0.382, 0.868, 6.599
ArgoUML, 126, 74, 492, 3780, 0.204, 0.630, 0.308, 0.781, 3.559
Columba, 126, 74, 329, 3943, 0.277, 0.630, 0.385, 0.839, 5.192
EMF, 144, 56, 296, 3976, 0.327, 0.720, 0.450, 0.863, 6.318
Hibernate, 130, 70, 240, 4032, 0.351, 0.650, 0.456, 0.873, 6.856
JEdit, 145, 55, 395, 3877, 0.269, 0.725, 0.392, 0.833, 5.004
JFreeChart, 127, 73, 420, 3852, 0.232, 0.635, 0.340, 0.807, 4.191
JMeter, 108, 92, 118, 4154, 0.478, 0.540, 0.507, 0.906, 9.685
JRuby, 116, 84, 189, 4083, 0.380, 0.580, 0.459, 0.882, 7.504
SQuirrel, 165, 35, 155, 4117, 0.516, 0.825, 0.635, 0.913, 10.529
Dubbo, 41, 159, 175, 4097, 0.190, 0.205, 0.197, 0.764, 3.244
Gradle, 63, 137, 129, 4143, 0.328, 0.315, 0.321, 0.864, 6.337
Groovy, 76, 124, 158, 4114, 0.325, 0.380, 0.350, 0.862, 6.262
Hive, 122, 78, 154, 4118, 0.442, 0.610, 0.513, 0.899, 8.884
Maven, 65, 135, 311, 3961, 0.173, 0.325, 0.226, 0.741, 2.865
Poi, 108, 92, 239, 4033, 0.311, 0.540, 0.395, 0.856, 5.959
SpringFramework, 96, 104, 255, 4017, 0.274, 0.480, 0.348, 0.836, 5.116
Storm, 115, 85, 352, 3920, 0.246, 0.575, 0.345, 0.818, 4.506
Tomcat, 124, 76, 259, 4013, 0.324, 0.620, 0.425, 0.862, 6.239
Zookeeper, 103, 97, 291, 3981, 0.261, 0.515, 0.347, 0.829, 4.845
