Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 524, 522, 403, 27891, 0.565, 0.501, 0.531, 0.937, 14.856
ArgoUML, 648, 398, 546, 27748, 0.543, 0.620, 0.579, 0.934, 14.223
Columba, 770, 276, 384, 27910, 0.667, 0.736, 0.700, 0.947, 17.716
EMF, 689, 357, 482, 27812, 0.588, 0.659, 0.622, 0.939, 15.504
Hibernate, 759, 287, 616, 27678, 0.552, 0.726, 0.627, 0.935, 14.483
JEdit, 524, 522, 1185, 27109, 0.307, 0.501, 0.380, 0.884, 7.600
JFreeChart, 701, 345, 727, 27567, 0.491, 0.670, 0.567, 0.927, 12.770
JMeter, 721, 325, 332, 27962, 0.685, 0.689, 0.687, 0.948, 18.206
JRuby, 776, 270, 348, 27946, 0.690, 0.742, 0.715, 0.948, 18.365
SQuirrel, 757, 289, 453, 27841, 0.626, 0.724, 0.671, 0.943, 16.548
Dubbo, 556, 490, 301, 27993, 0.649, 0.532, 0.584, 0.945, 17.198
Gradle, 561, 485, 413, 27881, 0.576, 0.536, 0.555, 0.938, 15.156
Groovy, 645, 401, 276, 28018, 0.700, 0.617, 0.656, 0.949, 18.644
Maven, 638, 408, 664, 27630, 0.490, 0.610, 0.543, 0.927, 12.745
Poi, 792, 254, 342, 27952, 0.698, 0.757, 0.727, 0.949, 18.590
SpringFramework, 702, 344, 287, 28007, 0.710, 0.671, 0.690, 0.950, 18.910
Storm, 728, 318, 314, 27980, 0.699, 0.696, 0.697, 0.949, 18.597
Tomcat, 701, 345, 359, 27935, 0.661, 0.670, 0.666, 0.946, 17.550
Zookeeper, 574, 472, 309, 27985, 0.650, 0.549, 0.595, 0.945, 17.234
