Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 48, 80, 17, 3945, 0.738, 0.375, 0.497, 0.958, 22.596
ArgoUML, 78, 50, 17, 3945, 0.821, 0.609, 0.700, 0.962, 25.235
EMF, 83, 45, 18, 3944, 0.822, 0.648, 0.725, 0.962, 25.259
Hibernate, 98, 30, 46, 3916, 0.681, 0.766, 0.721, 0.954, 20.746
JEdit, 53, 75, 40, 3922, 0.570, 0.414, 0.480, 0.945, 17.210
JFreeChart, 91, 37, 28, 3934, 0.765, 0.711, 0.737, 0.959, 23.435
JMeter, 85, 43, 14, 3948, 0.859, 0.664, 0.749, 0.964, 26.435
JRuby, 107, 21, 10, 3952, 0.915, 0.836, 0.873, 0.966, 28.222
SQuirrel, 94, 34, 18, 3944, 0.839, 0.734, 0.783, 0.963, 25.818
Dubbo, 58, 70, 8, 3954, 0.879, 0.453, 0.598, 0.964, 27.080
Gradle, 57, 71, 5, 3957, 0.919, 0.445, 0.600, 0.966, 28.376
Groovy, 87, 41, 16, 3946, 0.845, 0.680, 0.753, 0.963, 25.990
Hive, 97, 31, 19, 3943, 0.836, 0.758, 0.795, 0.963, 25.719
Maven, 79, 49, 22, 3940, 0.782, 0.617, 0.690, 0.960, 23.993
Poi, 106, 22, 16, 3946, 0.869, 0.828, 0.848, 0.964, 26.763
SpringFramework, 94, 34, 10, 3952, 0.904, 0.734, 0.810, 0.965, 27.881
Storm, 93, 35, 13, 3949, 0.877, 0.727, 0.795, 0.964, 27.034
Tomcat, 78, 50, 13, 3949, 0.857, 0.609, 0.712, 0.963, 26.388
Zookeeper, 71, 57, 8, 3954, 0.899, 0.555, 0.686, 0.965, 27.717
