Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 19, 79, 42, 7572, 0.311, 0.194, 0.239, 0.959, 23.511
ArgoUML, 50, 48, 104, 7510, 0.325, 0.510, 0.397, 0.961, 24.550
Columba, 65, 33, 24, 7590, 0.730, 0.663, 0.695, 0.983, 56.473
EMF, 57, 41, 64, 7550, 0.471, 0.582, 0.521, 0.973, 36.071
Hibernate, 64, 34, 84, 7530, 0.432, 0.653, 0.520, 0.971, 33.030
JEdit, 24, 74, 132, 7482, 0.154, 0.245, 0.189, 0.917, 11.107
JFreeChart, 54, 44, 125, 7489, 0.302, 0.551, 0.390, 0.958, 22.740
JMeter, 60, 38, 35, 7579, 0.632, 0.612, 0.622, 0.980, 48.701
JRuby, 66, 32, 43, 7571, 0.606, 0.673, 0.638, 0.979, 46.650
SQuirrel, 67, 31, 60, 7554, 0.528, 0.684, 0.596, 0.976, 40.516
Dubbo, 33, 65, 29, 7585, 0.532, 0.337, 0.412, 0.976, 40.885
Gradle, 40, 58, 54, 7560, 0.426, 0.408, 0.417, 0.970, 32.487
Groovy, 54, 44, 23, 7591, 0.701, 0.551, 0.617, 0.982, 54.188
Hive, 60, 38, 51, 7563, 0.541, 0.612, 0.574, 0.976, 41.537
Maven, 43, 55, 142, 7472, 0.232, 0.439, 0.304, 0.945, 17.291
Poi, 59, 39, 29, 7585, 0.670, 0.602, 0.634, 0.981, 51.761
Storm, 61, 37, 39, 7575, 0.610, 0.622, 0.616, 0.979, 47.003
Tomcat, 48, 50, 40, 7574, 0.545, 0.490, 0.516, 0.977, 41.924
Zookeeper, 49, 49, 55, 7559, 0.471, 0.500, 0.485, 0.973, 36.077
