Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 28, 70, 46, 7568, 0.378, 0.286, 0.326, 0.966, 28.776
ArgoUML, 50, 48, 104, 7510, 0.325, 0.510, 0.397, 0.961, 24.550
Columba, 64, 34, 27, 7587, 0.703, 0.653, 0.677, 0.982, 54.345
EMF, 56, 42, 58, 7556, 0.491, 0.571, 0.528, 0.974, 37.657
Hibernate, 64, 34, 84, 7530, 0.432, 0.653, 0.520, 0.971, 33.030
JEdit, 25, 73, 134, 7480, 0.157, 0.255, 0.195, 0.919, 11.373
JFreeChart, 56, 42, 126, 7488, 0.308, 0.571, 0.400, 0.959, 23.214
JMeter, 60, 38, 35, 7579, 0.632, 0.612, 0.622, 0.980, 48.701
JRuby, 66, 32, 43, 7571, 0.606, 0.673, 0.638, 0.979, 46.650
SQuirrel, 67, 31, 70, 7544, 0.489, 0.684, 0.570, 0.974, 37.485
Dubbo, 39, 59, 34, 7580, 0.534, 0.398, 0.456, 0.976, 41.042
Gradle, 40, 58, 54, 7560, 0.426, 0.408, 0.417, 0.970, 32.487
Groovy, 54, 44, 23, 7591, 0.701, 0.551, 0.617, 0.982, 54.188
Hive, 65, 33, 54, 7560, 0.546, 0.663, 0.599, 0.977, 41.984
Maven, 43, 55, 142, 7472, 0.232, 0.439, 0.304, 0.945, 17.291
Poi, 57, 41, 30, 7584, 0.655, 0.582, 0.616, 0.981, 50.558
Storm, 53, 45, 40, 7574, 0.570, 0.541, 0.555, 0.978, 43.847
Tomcat, 50, 48, 52, 7562, 0.490, 0.510, 0.500, 0.974, 37.575
Zookeeper, 46, 52, 68, 7546, 0.404, 0.469, 0.434, 0.969, 30.754
